0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,y
12,27,5,4,7,60283,2233,17600,1,4494,17599,88308,3271,27600,0,7863,27600,16,48,0,11,48,3,3,3,0,21,2,26,24,13,10,13,3,81,62,86,24,4,0,6,6,1,0,1,1,0,0,0,0,0,0,0,0,17,11,23,12,29,3,56,53,1013,682,1413,731,8,12,7,3,3,60285,5024,29600,2,9000,29599,107533,8962,37600,2,14826,37599,20,45,6,17,39,3,3,3,0,21,2,26,24,13,10,13,3,81,62,86,24,4,0,6,6,1,0,1,1,0,0,0,0,0,0,0,0,13,9,18,9,21,2,42,40,801,570,1100,530,2018,10,1,107,0,19,1
8,39,6,3,3,1870723,47968,176568,2,39714,176566,468719,12019,176569,1,32197,176569,11,24,9,4,15,4,3,5,2,16,2,31,29,16,10,19,9,105,62,129,67,3,0,6,6,1,0,1,1,0,0,0,0,1,0,1,1,15,2,20,18,31,0,58,58,922,164,1252,1088,93,169,30,5,5,1911060,11309,100000,18,16068,99982,7344664,43460,235697,317,36550,235380,12,33,6,9,27,4,3,5,2,18,1,31,30,17,11,19,8,108,71,129,58,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,16,9,21,12,30,0,59,59,956,545,1260,715,2017,5,27,140,0,55,1
40,95,6,3,3,41216,434,10000,1,1664,10000,91143,960,13003,1,1886,13003,20,60,6,11,54,5,3,5,2,16,4,24,20,18,12,21,9,117,79,144,65,3,0,6,6,1,0,1,1,0,0,0,0,0,0,0,0,14,0,23,23,29,0,59,59,832,24,1419,1395,6,12,4,4,5,41227,3436,10000,1,4852,10000,65530,5461,23003,1,7387,23003,26,51,6,18,45,5,4,5,1,12,3,30,27,17,14,22,8,110,94,151,57,2,0,6,6,1,0,1,1,0,0,0,0,0,0,0,0,15,9,23,14,30,1,57,56,925,563,1407,844,2017,8,11,210,0,29,1
10,19,10,5,8,2926899,154048,500000,3,208074,499998,2418349,127282,700326,0,214634,700326,18,49,0,15,49,5,3,5,2,16,2,28,26,17,11,22,11,115,69,148,79,4,0,6,6,1,0,1,1,0,0,0,0,0,0,0,0,11,3,20,17,28,2,56,54,653,182,1247,1065,11,16,9,3,3,3130918,195683,1000000,6700,326559,993300,5397107,337320,1200326,7800,321493,1192526,9,9,6,2,3,5,3,5,2,22,12,30,18,19,11,22,11,126,72,151,79,3,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,16,10,21,11,23,4,51,47,930,642,1274,632,2012,5,8,218,0,34,0
13,25,10,6,7,217433,8698,42000,1,13494,41999,248805,9953,47586,5,13226,47581,21,48,6,14,42,4,3,5,2,12,1,31,30,15,9,22,13,99,61,152,91,5,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,13,7,22,15,29,1,55,54,797,453,1351,898,4,13,4,4,4,206271,15867,50000,200,13723,49800,460437,35419,88716,277,27219,88439,17,48,0,21,48,5,3,5,2,16,9,29,20,18,12,21,9,119,81,139,58,4,0,6,6,1,0,1,1,0,0,0,0,0,0,0,0,16,9,22,13,31,0,48,48,940,588,1366,778,2013,2,28,96,1,46,0
3,62,3,1,2,1523309,24570,49958,2990,14303,46968,128795,2078,50085,1,7885,50084,9,9,6,1,3,4,3,5,2,13,1,31,30,16,9,22,13,104,61,152,91,3,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,16,8,23,15,35,1,59,58,993,527,1423,896,4,61,3,2,2,1523340,24973,99937,995,18721,98942,1563143,25626,99985,1005,19085,98980,49,54,39,8,15,4,3,5,2,14,1,31,30,16,9,22,13,105,61,152,91,3,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,12,8,21,13,38,3,59,56,744,527,1319,792,2005,12,2,85,1,40,0
19,47,5,4,5,125640,2674,30000,1,6842,29999,159642,3397,20015,11,4766,20004,14,42,0,11,42,4,3,5,2,8,2,26,24,13,10,21,11,86,63,141,78,4,0,6,6,1,0,1,1,0,0,0,0,0,0,0,0,14,0,23,23,38,1,58,57,852,40,1381,1341,5,16,4,3,3,85466,5342,30000,66,8445,29935,110450,6904,30013,80,9411,29934,28,45,6,12,39,5,3,5,2,9,3,26,23,16,10,20,10,103,64,132,68,4,0,6,6,1,0,1,1,0,0,0,0,0,0,0,0,13,0,22,22,31,5,55,50,800,37,1338,1301,2018,4,29,304,0,34,0
29,99,12,5,7,1510472,15258,100000,1,20659,99999,3931170,39709,139793,27,37691,139766,16,45,6,9,39,4,3,5,2,13,1,31,30,16,9,22,13,101,61,152,91,3,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,14,3,22,19,30,0,57,57,827,210,1359,1149,11,87,9,7,7,1797009,20656,430000,1,49943,430000,4965406,57074,537000,152,77716,536848,30,42,0,13,42,4,3,5,2,15,1,31,30,16,9,22,13,105,61,152,91,3,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,10,2,21,19,29,0,58,58,610,157,1295,1138,2018,6,3,291,0,52,0
7,27,5,2,2,1381280,51159,225000,1000,51746,224000,331461,12277,225335,1,44646,225335,4,9,0,5,9,4,3,5,2,13,1,31,30,15,9,22,13,99,61,152,91,5,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,13,8,17,9,41,14,59,45,817,510,1050,540,4,21,4,2,2,790247,37631,104321,8000,32276,96321,1634057,77813,275335,8181,61304,267155,7,9,0,5,9,5,3,5,2,11,1,31,30,17,11,22,11,115,69,152,83,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,13,9,15,6,27,0,59,59,787,570,938,368,2014,6,29,0,1,54,0
4,12,4,3,4,44188,3683,8527,1,3493,8526,36943,3079,7724,258,2806,7467,20,45,0,18,45,4,3,5,2,16,2,29,27,16,10,21,11,101,62,142,80,3,0,6,6,1,0,1,1,0,0,0,0,0,0,0,0,8,3,21,18,29,5,48,43,479,185,1286,1101,2,69,2,2,2,42832,621,2619,15,440,2604,316660,4590,10531,301,2472,10231,33,33,33,0,0,5,3,5,2,17,1,30,29,16,9,22,13,108,61,151,90,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,10,3,14,11,28,0,58,58,580,184,897,713,2016,11,30,29,1,27,0
15,100,14,7,9,1676851,16769,150000,2,23082,149998,742538,7426,53244,17,11088,53227,22,45,0,17,45,5,3,5,2,15,1,30,29,17,9,22,13,108,61,149,88,3,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,13,0,23,23,26,0,59,59,796,3,1437,1434,13,57,11,6,6,1676292,29409,150000,81,25544,149919,2095019,36755,150384,627,26228,149758,34,45,9,12,36,4,3,5,2,14,2,30,28,16,10,22,12,104,62,149,87,3,0,6,6,1,0,1,1,0,0,0,0,1,0,1,1,13,0,23,23,30,1,59,58,772,6,1439,1433,2018,6,3,0,0,34,0
8,18,10,6,7,106066,5893,76000,-1428,17864,77428,203871,11327,76634,0,19266,76634,12,24,0,8,24,3,3,3,0,11,1,20,19,11,9,12,3,71,61,80,19,4,1,6,5,1,0,1,1,1,0,1,1,0,0,0,0,11,0,22,22,27,8,51,43,661,18,1329,1311,10,14,8,4,4,106166,7584,30000,1,11961,30000,260409,18601,81634,1,30231,81633,16,36,6,12,30,3,3,3,0,13,1,22,21,11,9,12,3,73,61,82,21,4,1,6,5,1,0,1,1,1,0,1,1,0,0,0,0,13,3,22,19,27,6,47,41,777,223,1328,1105,2014,9,19,117,0,31,1
17,31,10,5,7,212682,6861,90000,1,21069,89999,822376,26529,96322,701,33675,95621,15,45,0,15,45,4,3,5,2,14,3,28,25,16,10,22,12,105,63,146,83,2,0,6,6,1,0,1,1,0,0,0,0,0,0,0,0,15,7,23,16,34,6,57,51,907,464,1400,936,6,16,5,6,6,257907,16120,81437,30,26611,81407,704476,44030,97322,9420,37451,87902,19,45,0,15,45,4,3,5,2,14,3,31,28,15,10,22,12,97,63,151,88,3,0,6,6,1,0,1,1,0,0,0,0,1,0,1,1,13,8,20,12,27,3,45,42,803,525,1243,718,2018,5,29,159,1,25,0
60,99,5,2,2,2955343,29852,500000,-28422,58619,528422,15488945,156454,498847,308,126866,498539,9,39,6,4,33,5,3,5,2,23,21,27,6,18,13,21,8,117,83,145,62,3,0,6,6,1,0,1,1,0,0,0,0,0,0,0,0,14,9,17,8,21,0,59,59,829,552,1041,489,3,105,3,3,3,4531016,43153,450000,1,80428,450000,17684996,168429,1064557,29434,174266,1035123,35,39,6,8,33,5,3,5,2,17,1,31,30,17,9,22,13,108,61,152,91,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,10,2,16,14,28,2,59,57,584,158,1008,850,2018,5,10,76,1,42,0
17,26,3,2,2,62681,2411,23600,15,6009,23585,810708,31182,42733,23460,4490,19273,24,45,2,14,43,4,3,5,2,20,1,29,28,16,10,22,12,107,64,149,85,4,1,6,5,1,0,1,1,1,0,1,1,0,0,0,0,17,9,22,13,35,4,59,55,1013,571,1379,808,3,6,2,2,2,65160,10860,29570,10,10806,29560,269516,44920,66333,34224,13133,32109,25,30,12,8,18,4,3,5,2,20,15,28,13,16,12,20,8,105,76,137,61,4,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,15,13,17,4,33,21,52,31,913,816,1043,227,2018,7,21,407,0,54,0
34,252,19,4,6,620567,2463,25960,1,2414,25959,471085,1870,14670,1,2941,14670,13,45,0,8,45,5,3,5,2,16,1,31,30,17,10,22,12,111,62,152,90,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,15,0,23,23,29,0,59,59,898,4,1437,1433,11,225,8,5,6,625532,2781,19814,10,2107,19804,988361,4393,26123,12,3619,26112,43,45,5,7,40,5,3,5,2,16,1,31,30,17,10,22,12,109,62,152,90,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,15,0,23,23,28,0,59,59,869,4,1390,1386,2019,4,22,116,1,38,0
20,54,8,3,5,34489,639,8000,2,1230,7999,639861,11850,23248,3784,6756,19464,14,36,0,6,36,4,3,5,2,17,1,31,30,16,9,22,13,105,61,152,91,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,15,7,23,16,31,0,58,58,914,454,1427,973,2,4,2,2,2,18752,4688,5709,2257,1629,3452,60008,15002,23305,9607,6598,13698,34,45,0,23,45,4,3,5,2,13,4,15,11,16,11,20,9,103,75,136,61,5,2,6,4,1,0,1,1,0,0,0,0,0,0,0,0,15,14,16,2,29,12,46,34,914,879,972,93,2017,3,21,119,0,35,0
24,132,10,5,9,141816,1075,15000,1,2321,14999,141772,1075,9829,0,1736,9829,14,45,0,11,45,4,3,5,2,13,1,31,30,16,9,22,13,101,61,146,85,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,14,1,23,22,31,0,59,59,837,90,1438,1348,8,54,6,3,5,140804,2608,15000,1,3064,14999,170152,3151,15477,3,3356,15474,25,41,0,7,41,4,3,5,2,12,1,30,29,15,10,19,9,98,62,131,69,3,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,15,7,22,15,32,1,59,58,904,467,1363,896,2015,10,23,201,0,39,0
35,252,8,3,4,16598,66,818,1,132,818,163616,650,1770,7,480,1763,18,58,0,12,58,5,3,5,2,16,1,31,30,18,10,22,12,115,67,151,84,3,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,15,0,23,23,28,0,59,59,874,11,1439,1428,11,38,7,3,5,17522,462,1926,1,494,1926,30052,791,2053,110,534,1943,25,42,0,14,42,5,3,5,2,17,3,31,28,17,10,22,12,108,67,149,82,3,0,6,6,1,0,1,1,0,0,0,0,1,0,1,1,14,0,23,23,34,0,59,59,851,20,1438,1418,2019,4,11,29,1,21,0
3,5,3,2,3,657000,131400,550000,2000,237796,548000,586949,117390,560632,4495,247793,556137,11,27,0,10,27,5,5,5,0,23,12,31,19,21,20,22,2,144,133,152,19,5,1,6,5,1,0,1,1,0,0,0,0,1,0,1,1,13,7,18,11,36,8,55,47,792,459,1110,651,1,15,2,2,2,658037,43870,558137,100,142332,558037,1469462,97965,562632,14595,131740,548037,6,6,0,2,6,5,5,5,0,23,22,29,7,22,21,22,1,144,143,150,7,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,16,1,28,0,57,57,960,948,972,24,2016,11,25,247,1,54,0
12,47,6,4,5,605258,12878,200000,1,35601,199999,3438652,73163,200545,527,43459,200018,17,42,0,9,42,5,3,5,2,13,1,30,29,19,11,21,10,124,70,140,70,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,14,2,21,19,31,5,58,53,851,128,1273,1145,2,3,2,2,2,410068,136690,200068,10000,109717,190068,457890,152630,200595,56768,83020,143828,4,6,0,4,6,4,3,5,2,14,9,18,9,15,11,21,10,95,69,139,70,2,0,6,6,1,0,1,1,0,0,0,0,0,0,0,0,14,10,16,6,26,6,38,32,826,606,992,386,2013,11,25,187,0,50,0
10,24,5,3,3,18438,769,10000,1,2000,9999,5191,217,1280,1,318,1280,21,45,9,14,36,5,3,5,2,19,2,31,29,18,13,22,9,122,85,152,67,4,0,6,6,1,0,1,1,0,0,0,0,1,0,1,1,15,0,22,22,32,3,57,54,877,33,1339,1306,3,13,2,2,2,18718,1440,10000,200,2594,9800,21760,1674,10348,202,2648,10146,41,45,27,8,18,5,3,5,2,21,5,31,26,18,13,22,9,121,84,152,68,4,0,6,6,1,0,1,1,0,0,0,0,1,0,1,1,18,8,22,14,23,8,42,34,1075,494,1339,845,2014,8,23,24,0,34,0
4,22,5,4,4,645593,29346,200000,100,44141,199900,29596,1346,24498,0,5260,24498,14,45,0,19,45,5,3,5,2,18,1,30,29,19,11,22,11,124,70,151,81,4,1,6,5,1,0,1,1,1,0,1,1,0,0,0,0,15,7,23,16,38,0,49,49,919,420,1385,965,9,36,8,4,4,433594,12045,70000,100,13452,69900,1390693,38631,224498,101,52796,224397,23,45,9,17,36,5,3,5,2,20,1,30,29,19,11,22,11,128,70,151,81,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,12,6,22,16,31,0,59,59,744,360,1367,1007,2013,12,18,1,1,48,0
23,100,5,4,6,96336,964,7078,-500,1611,7578,55270,553,9969,0,1495,9969,11,24,0,6,24,5,3,5,2,17,1,28,27,18,11,22,11,120,73,146,73,3,0,6,6,1,0,1,1,1,0,1,1,0,0,0,0,17,0,23,23,34,0,59,59,1015,25,1436,1411,27,64,13,3,4,96337,1506,10000,1,2372,10000,118399,1850,14969,1,2971,14969,22,45,6,14,39,5,3,5,2,18,1,28,27,18,11,22,11,119,73,147,74,3,0,6,6,1,0,1,1,1,0,1,1,0,0,0,0,16,0,23,23,31,1,58,57,980,22,1435,1413,2017,1,1,93,0,25,1
16,39,7,4,5,101281,2597,19822,-19820,10241,39642,246575,6323,41537,1,12416,41537,18,45,0,12,45,4,3,4,1,22,1,30,29,16,9,18,9,108,61,121,60,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,19,7,23,16,21,1,53,52,1107,471,1422,951,14,24,10,3,4,101279,4220,30000,3,9553,29997,132408,5517,41537,4,12580,41533,26,45,6,15,39,4,3,4,1,23,1,30,29,17,9,18,9,109,61,121,60,3,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,16,7,22,15,29,0,59,59,987,470,1379,909,2015,2,7,102,0,25,1
14,36,6,4,4,1863118,51754,900000,3,199149,899997,2117140,58810,920002,1,210725,920002,23,75,0,20,75,5,3,5,2,16,1,31,30,18,9,22,13,115,61,152,91,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,14,7,22,15,36,1,59,58,866,467,1371,904,6,29,4,4,4,970031,33450,808078,13,149916,808066,4044893,139480,1000005,101,323647,999904,41,45,0,13,45,5,3,5,2,18,1,31,30,17,9,22,13,114,61,152,91,3,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,13,7,22,15,32,0,59,59,787,449,1371,922,2015,12,15,303,1,36,0
11,18,8,5,6,231981,12888,200000,20,46795,199980,33890,1883,8779,32,2483,8747,15,30,6,8,24,4,3,5,2,20,4,31,27,17,12,22,10,111,76,152,76,4,0,6,6,1,0,1,1,0,0,0,0,1,0,1,1,15,0,20,20,33,2,59,57,889,8,1248,1240,2,12,2,3,3,232960,19414,200000,200,56915,199800,317416,26452,200261,261,55143,200000,34,36,9,8,27,4,3,5,2,16,4,30,26,14,11,22,11,91,73,151,78,5,1,6,5,1,0,1,1,0,0,0,0,0,0,0,0,13,9,18,9,26,11,58,47,766,551,1096,545,2012,10,20,32,0,45,0
10,36,6,3,7,104183,2894,49990,1,8955,49990,386045,10724,32711,1,11406,32711,8,42,0,11,42,4,3,4,1,7,2,31,29,13,10,14,4,86,62,93,31,3,0,6,6,1,0,1,1,0,0,0,0,1,0,1,1,15,1,23,22,41,0,59,59,929,113,1432,1319,7,19,6,3,4,104185,5484,48600,1,13734,48600,143617,7559,54701,1,18186,54700,33,45,6,17,39,4,3,4,1,10,2,31,29,13,10,15,5,80,62,97,35,3,0,6,6,1,0,1,1,0,0,0,0,1,0,1,1,15,1,23,22,28,3,59,56,894,64,1430,1366,2018,8,5,19,0,23,1
4,26,4,2,4,246842,9494,45000,42,11242,44959,862483,33173,70056,2927,24062,67129,7,9,0,4,9,4,3,5,2,19,5,30,25,16,10,22,12,106,67,151,84,3,0,6,6,1,0,1,1,0,0,0,0,1,0,1,1,13,2,21,19,24,1,50,49,795,126,1283,1157,4,11,4,3,4,198008,18001,50000,1440,13238,48560,517811,47074,111196,7927,28705,103269,9,30,0,8,30,4,3,5,2,17,7,27,20,16,10,22,12,105,67,148,81,4,0,6,6,1,0,1,1,0,0,0,0,0,0,0,0,14,5,22,17,24,0,52,52,837,304,1331,1027,2017,1,8,26,1,49,0
11,28,6,3,3,450238,16080,116298,1,30468,116297,140263,5010,69497,17,14165,69480,13,24,9,4,15,5,3,5,2,19,1,31,30,17,11,22,11,114,75,151,76,4,1,6,5,1,0,1,1,1,0,1,1,1,0,1,1,13,0,23,23,32,0,58,58,790,27,1417,1390,7,17,5,3,3,450241,26485,100000,1,29953,100000,537904,31642,117397,160,36432,117238,31,45,9,18,36,4,3,5,2,18,2,31,29,16,12,19,7,107,78,127,49,3,0,5,5,0,0,0,0,0,0,0,0,1,0,1,1,11,6,19,13,23,5,57,52,644,371,1150,779,2018,1,21,114,0,33,0
17,112,5,3,4,133581,1193,7400,6,1289,7394,763143,6814,39801,14,9644,39788,15,45,9,7,36,5,3,5,2,18,1,31,30,17,12,22,10,109,76,151,75,3,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,15,8,23,15,30,0,59,59,879,490,1427,937,4,161,3,3,3,168167,1045,3368,1,1127,3367,1923126,11945,43081,1065,12272,42017,28,33,6,3,27,5,3,5,2,18,1,31,30,17,11,22,11,114,75,152,77,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,7,6,23,17,38,0,50,50,416,393,1423,1030,2020,3,14,56,0,30,0
9,23,4,3,5,61645,2681,18310,1,4758,18309,168690,7335,45292,30,12918,45263,13,24,0,8,24,5,3,5,2,14,8,29,21,19,11,21,10,126,70,139,69,4,0,6,6,1,0,1,1,0,0,0,0,0,0,0,0,14,2,23,21,27,3,59,56,826,147,1439,1292,4,4,3,2,2,61500,15375,48000,2900,21868,45100,67487,16872,48292,3074,21452,45219,15,33,9,12,24,5,3,5,2,10,8,12,4,16,10,20,10,108,68,133,65,4,1,6,5,1,0,1,1,0,0,0,0,0,0,0,0,16,8,23,15,30,1,52,51,945,521,1404,883,2016,2,21,91,0,37,0
17,45,8,2,3,1640575,36458,326105,-37617,83203,363722,2179824,48441,276983,863,71211,276120,9,9,6,1,3,4,3,5,2,15,1,28,27,16,10,22,12,101,62,146,84,2,0,6,6,1,0,1,1,1,0,1,1,0,0,0,0,15,9,19,10,34,1,59,58,921,562,1177,615,14,119,7,3,3,1636929,13756,320000,1,48220,320000,5013189,42128,340009,1758,66519,338252,9,9,6,1,3,5,3,5,2,18,1,31,30,18,10,22,12,121,62,152,90,3,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,15,9,23,14,29,0,59,59,887,554,1408,854,2013,4,3,156,1,51,0
23,61,7,3,4,35242,578,9465,1,1495,9465,529542,8682,20842,47,6078,20796,21,66,0,16,66,5,3,5,2,16,1,31,30,17,9,22,13,108,61,152,91,3,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,14,1,23,22,27,0,59,59,829,72,1410,1338,9,29,7,4,4,26659,920,7200,27,1840,7173,296406,10221,21297,75,5640,21223,47,69,6,20,63,4,3,5,2,19,1,31,30,16,9,22,13,107,61,152,91,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,16,2,23,21,23,0,59,59,958,128,1389,1261,2011,10,19,21,0,31,0
5,34,3,2,3,20957,617,3000,8,926,2993,52527,1545,6228,1,1891,6228,27,45,0,20,45,4,3,5,2,21,8,29,21,15,11,21,10,100,72,145,73,3,0,6,6,1,0,1,1,0,0,0,0,0,0,0,0,14,6,23,17,30,0,59,59,835,388,1396,1008,3,8,3,2,2,20966,2621,6546,5,3173,6541,30494,3812,6552,6,3137,6546,50,61,42,10,19,4,3,5,2,12,8,25,17,15,10,19,9,99,68,129,61,4,2,6,4,1,0,1,1,0,0,0,0,0,0,0,0,12,8,15,7,33,10,42,32,738,511,932,421,2011,6,7,135,0,64,0
2,11,2,2,2,862709,78429,140000,26000,37128,114000,510574,46416,150962,0,55996,150962,5,9,0,5,9,4,3,5,2,22,8,31,23,16,12,20,8,102,82,133,51,3,0,6,6,1,0,1,1,0,0,0,0,1,0,1,1,12,2,15,13,23,2,49,47,688,127,949,822,4,14,3,3,4,690905,49351,101624,64,38946,101561,1020271,72877,200962,64,57771,200898,4,9,0,5,9,5,3,5,2,18,8,31,23,17,12,22,10,111,81,152,71,3,0,6,6,1,0,1,1,0,0,0,0,1,0,1,1,13,10,18,8,21,3,50,47,801,630,1130,500,2017,2,28,17,1,32,0
25,119,5,2,3,12623,107,3000,1,384,3000,672307,5650,16145,22,6251,16123,16,45,0,18,45,5,3,5,2,17,1,31,30,17,10,22,12,112,62,151,89,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,15,0,23,23,28,1,59,58,897,55,1424,1369,4,9,5,3,3,21707,2412,16149,25,5219,16125,63661,7074,16194,411,7263,15784,22,45,0,18,45,5,3,5,2,16,5,30,25,17,11,22,11,113,73,151,78,4,0,6,6,1,0,1,1,0,0,0,0,0,0,0,0,13,5,21,16,24,0,59,59,804,359,1293,934,2015,3,13,83,1,30,0
20,100,6,4,5,265716,2658,50000,1,9865,50000,1602549,16026,125651,0,29164,125651,19,45,0,12,45,5,3,5,2,19,3,31,28,18,10,22,12,120,65,152,87,3,0,6,6,1,0,1,1,0,0,0,0,1,0,1,1,15,0,23,23,29,0,59,59,907,9,1433,1424,10,66,3,2,4,265716,4026,50000,1,12440,50000,1143033,17319,150000,2,30842,149998,20,33,0,12,33,5,3,5,2,17,3,30,27,17,10,22,12,113,65,150,85,3,0,6,6,1,0,1,1,0,0,0,0,1,0,1,1,15,0,23,23,24,0,59,59,882,8,1400,1392,2014,12,13,34,1,25,0
17,139,6,3,4,140806,1013,12000,1,1410,11999,453425,3263,12005,1,3172,12005,19,45,0,7,45,4,3,5,2,14,1,31,30,13,9,21,12,85,61,141,80,3,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,14,0,23,23,30,0,59,59,814,0,1439,1439,15,45,7,2,2,140512,3123,10000,12,2550,9988,247098,5492,17005,13,3849,16993,10,45,6,6,39,4,3,5,2,16,1,31,30,13,9,21,12,85,61,141,80,3,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,14,0,23,23,29,0,58,58,858,27,1399,1372,2016,3,7,129,0,38,0
34,232,16,4,5,212020,914,11000,1,2368,10999,374547,1615,11702,3,1899,11700,19,45,0,10,45,3,3,3,0,12,1,24,23,11,9,13,4,72,61,84,23,3,0,6,6,1,0,1,1,1,0,1,1,0,0,0,0,15,0,23,23,32,0,59,59,888,45,1406,1361,49,112,16,3,5,211991,1893,12800,33,3162,12768,407313,3637,13694,61,3631,13633,13,65,0,11,65,3,3,3,0,19,1,29,28,13,9,13,4,79,61,89,28,3,0,6,6,1,0,1,1,1,0,1,1,0,0,0,0,17,0,22,22,28,0,56,56,1008,43,1326,1283,2017,10,13,15,0,30,1
13,17,9,2,3,230236,13544,49987,-20800,15531,70787,107297,6312,49988,1,13768,49987,9,9,6,2,3,5,4,5,1,21,1,31,30,18,14,22,8,116,92,152,60,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,14,8,23,15,32,2,59,57,819,511,1400,889,4,32,1,1,1,228122,7129,30816,993,7089,29823,460833,14402,49988,1794,12709,48194,39,45,9,13,36,5,4,5,1,19,1,31,30,17,14,22,8,115,92,152,60,5,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,13,8,19,11,33,0,59,59,798,507,1143,636,2019,8,23,155,0,42,0
36,165,6,4,4,52070,316,20000,1,2131,20000,427394,2591,31816,1,4046,31815,19,45,9,9,36,5,3,5,2,20,1,31,30,17,9,22,13,114,61,152,91,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,15,2,23,21,31,0,59,59,898,124,1385,1261,6,85,3,3,5,57552,678,50000,1,5430,50000,136350,1605,50118,2,5758,50117,31,33,0,8,33,4,3,5,2,16,1,31,30,16,10,22,12,105,65,152,87,3,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,15,0,23,23,29,0,59,59,925,3,1384,1381,2012,9,23,212,0,39,0
6,17,5,3,3,47003,2765,20000,1,4701,19999,461536,27150,47629,21890,6323,25739,11,24,0,8,24,5,3,5,2,15,1,26,25,17,11,21,10,112,75,140,65,3,0,6,6,1,0,1,1,1,0,1,1,0,0,0,0,12,2,22,20,19,0,50,50,739,170,1334,1164,3,31,3,2,3,30778,993,3975,90,1275,3885,960707,30991,50223,22686,9534,27538,33,33,33,0,0,5,3,5,2,20,17,25,8,18,12,22,10,115,77,146,69,2,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,14,9,18,9,23,0,50,50,848,540,1080,540,2015,10,11,197,0,44,0
10,153,11,6,7,309368,2023,50000,-416,8490,50416,528020,3452,105491,1,11314,105491,13,24,0,7,24,5,3,5,2,18,1,30,29,17,9,22,13,110,61,150,89,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,15,0,23,23,31,0,59,59,901,49,1428,1379,17,156,11,3,3,309621,1985,50000,1,8396,50000,1086493,6965,155491,1,21868,155490,25,33,9,11,24,5,3,5,2,18,1,31,30,17,9,22,13,110,61,152,91,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,15,0,22,22,31,1,59,58,874,48,1367,1319,2013,2,28,66,0,82,0
4,40,3,2,2,29208,731,13614,2,2432,13612,341498,8538,17388,15,2931,17374,23,45,9,14,36,4,3,5,2,13,1,31,30,16,9,21,12,101,61,143,82,3,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,15,7,23,16,27,2,59,57,893,474,1420,946,2,3,2,2,2,22110,7370,9900,5950,2197,3950,36750,12250,17401,6275,5609,11127,54,60,42,11,18,4,3,5,2,21,20,22,2,17,12,21,9,112,80,143,63,3,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,13,11,16,5,32,1,55,54,812,715,998,283,2018,7,9,180,0,40,0
